Particle #,Steps,Kill Event,Charge,Starting Global x-Position (mm),Starting Global y-Position (mm),Starting Global z-Position (mm),Ending Calorimeter x-Position (mm),Ending Calorimeter y-Position (mm),Starting Momentum (GeV/c),Ending Momentum (GeV/c),Delta Momentum (GeV/c),Steps Inside Short Quad,Distance Inside Short Quad (cm),Total # of Photons Released,# of Detectable Photons Released,Steps Inside Long Quad,Distance Inside Long Quad (cm),Total # of Photons Released,# of Detectable Photons Released,Steps Inside Standoff Plate,Distance Inside Standoff Plate (cm),Total # of Photons Released,# of Detectable Photons Released,Steps Inside HV Standoff,Distance Inside HV Standoff (cm),Total # of Photons Released,# of Detectable Photons Released,Steps Inside HV Standoff Screws,Distance Inside HV Standoff Screws (cm),Total # of Photons Released,# of Detectable Photons Released,dt,Pair Produced,Kill Timestamp,x Calorimeter Angle,y Calorimeter Angle,Total Calorimeter Angle
0,5640,Calorimeter Top Contact,1.0,-534.263,-7101.270,-9.769,0.0,0.0,2.0552995,2.0552995,-0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,5.640000e-09,0,0,0
0,5480,Calorimeter Contact,1.0,3727.092,6035.595,4.377,-0.0138280862357,0.00326389806452,1.8458386,1.8458419,0.0000033,20.0,0.599584893024,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,5.480000e-09,1.69741318752,1.5701184665,1.39445434228
0,7751,Calorimeter Contact,1.0,-4693.841,-5358.234,-7.840,-0.0393741121926,-0.00821470450609,2.2053663,2.2053710,0.0000047,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,7.751000e-09,1.65780227487,1.57065224363,1.434115359
0,6148,Calorimeter Top Contact,1.0,4837.759,-5235.519,26.631,0.0,0.0,2.1068220,2.1068474,0.0000254,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,6.148000e-09,0,0,0
0,6380,Calorimeter Contact,1.0,7101.800,59.036,10.504,-0.0431002045256,0.0114036127792,1.9886252,1.9886252,-0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,6.380000e-09,1.66911702153,1.57126656041,1.42278613642
0,8624,Calorimeter Contact,1.0,-7016.502,1116.920,6.417,0.103164587733,0.0149928998984,1.8887371,1.8887371,-0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,8.624000e-09,1.74800315624,1.57410915062,1.34377928762
0,7028,Calorimeter Contact,1.0,6826.497,2082.350,1.952,-0.0616107048738,0.000845478202281,1.9695785,1.9695731,-0.0000054,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,7.028000e-09,1.680558968,1.57026900518,1.41132989544
0,7462,Calorimeter Top Contact,1.0,-6962.136,1553.272,-19.810,0.0,0.0,2.4922822,2.4922822,0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,7.462000e-09,0,0,0
0,9125,Calorimeter Contact,1.0,-5598.217,4352.562,-7.582,-0.0676437146129,-0.00499315527721,2.7427972,1.3381644,-1.4046328,0.0,0.0,0,0,52.0,1.55892073973,2,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,9.125000e-09,1.69193216493,1.57176504402,1.39994098075
1,2406,Inner Limit Reached,1.0,-4162.016,5704.735,-5.725,0.0,0.0,0.4042784,0.4042784,0.0000000,0.0,0.0,0,0,11.0,0.329771440372,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,1.0,9.013000e-09,0,0,0
2,2293,Into the Iron,-1.0,-4162.016,5704.735,-5.725,0.0,0.0,0.4042784,0.4042783,-0.0000001,0.0,0.0,0,0,59.0,1.76877408927,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,1.0,8.900000e-09,0,0,0
0,10706,Calorimeter Contact,1.0,6736.838,-2320.420,5.000,0.0768161392767,0.000287031098304,2.1469439,2.1469439,0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,1.070600e-08,1.7073600098,1.56932878673,1.38449115876
0,7277,Calorimeter Contact,1.0,-1517.234,-6938.069,11.339,-0.0345424343716,0.00919256044114,2.1075420,2.1075420,0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,7.277000e-09,1.66066840901,1.5698126197,1.43124331488
0,7167,Calorimeter Top Contact,1.0,6268.305,-3425.893,24.456,0.0,0.0,2.3129705,2.2458237,-0.0671468,19.0,0.5696056555,1,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,7.167000e-09,0,0,0
0,29538,Calorimeter Contact,1.0,3942.842,5946.963,22.780,-0.111485664267,0.0131296624272,3.0318590,3.0318605,0.0000015,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,2.953800e-08,1.54350657638,1.56947905145,1.59295193943
0,5262,Calorimeter Contact,1.0,-4810.712,5198.016,13.201,-0.0833553496078,0.016133646875,2.0413039,2.0413107,0.0000068,0.0,0.0,0,0,30.0,0.89937734582,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,5.262000e-09,1.62944738158,1.57264280344,1.4625006953
0,10679,Calorimeter Contact,1.0,-499.373,-7097.092,-3.471,0.0254655772145,-0.00478330554351,2.3630678,2.3630678,-0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,1.067900e-08,1.65794214438,1.57038658471,1.43397495134
0,4354,Calorimeter Top Contact,1.0,4465.870,-5543.760,13.552,0.0,0.0,1.8241124,1.8241386,0.0000262,0.0,0.0,0,0,16.0,0.479667913979,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,4.354000e-09,0,0,0
0,5687,Calorimeter Top Contact,1.0,4595.976,-5443.835,31.328,0.0,0.0,2.1196959,2.1197230,0.0000271,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,5.687000e-09,0,0,0
0,14251,Calorimeter Contact,1.0,6683.344,2386.156,0.901,-0.0684289607987,-0.0027991863784,2.8101599,2.8101615,0.0000016,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,1.425100e-08,1.5747752208,1.56993002993,1.5182868035
0,8972,Calorimeter Contact,1.0,-7041.273,-839.478,0.940,-0.0960115578067,-0.00322772034586,2.6665722,2.6665722,-0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,7.0,0.209854716747,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,8.972000e-09,1.57897907316,1.56924687156,1.51375626184
0,9198,Calorimeter Contact,1.0,908.540,-7062.641,14.065,0.0127760047048,0.00907244059384,2.2243301,2.2243301,0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,9.198000e-09,1.67377968433,1.56898625605,1.41810995918
0,5976,Calorimeter Top Contact,1.0,7091.480,-353.180,13.284,0.0,0.0,2.2951909,2.2951909,-0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,5.976000e-09,0,0,0
0,4981,Calorimeter Top Contact,1.0,5898.017,-3980.912,-8.243,0.0,0.0,1.8018231,1.7052638,-0.0965594,16.0,0.479667912668,1,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,4.981000e-09,0,0,0
0,4537,Calorimeter Top Contact,1.0,-5464.711,-4542.681,-17.859,0.0,0.0,1.8865713,1.8865973,0.0000260,0.0,0.0,0,0,18.0,0.539626404605,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,4.537000e-09,0,0,0
0,5300,Calorimeter Top Contact,1.0,-7099.496,656.533,8.727,0.0,0.0,1.9738681,1.9738681,-0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,5.300000e-09,0,0,0
0,6242,Calorimeter Contact,1.0,5029.752,-5000.405,9.161,-0.0611411446395,0.00845155952037,2.1864224,2.1864296,0.0000073,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,6.242000e-09,1.63563567528,1.57040970027,1.45630902342
0,5396,Calorimeter Top Contact,1.0,-5862.696,4081.269,-1.405,0.0,0.0,1.8200270,1.8200430,0.0000160,13.0,0.389730180039,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,5.396000e-09,0,0,0
0,7766,Inner Limit Reached,1.0,5791.167,4125.588,14.427,0.0,0.0,1.8039569,1.3418334,-0.4621235,0.0,0.0,0,0,17.0,0.509647154805,1,1,40.0,1.19916974786,1,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,7.766000e-09,0,0,0
0,8549,Calorimeter Contact,1.0,4512.091,5515.321,-6.071,-0.053133976713,-0.0096401383548,2.3523307,2.3523356,0.0000049,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,8.549000e-09,1.63756964228,1.56942382242,1.45436931388
0,5789,Calorimeter Contact,1.0,1952.584,6824.165,-1.185,-0.112458658228,-0.00338576027153,2.2225988,2.2225988,0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,5.789000e-09,1.6076948638,1.5695282204,1.48429189658
0,21803,Calorimeter Contact,1.0,968.465,-7043.679,-20.421,-0.110744247912,-0.0194823897738,3.0375596,1.8040268,-1.2335328,113.0,3.38765468979,3,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,2.180300e-08,1.60408942985,1.57098190734,1.48789449523
1,1620,Calorimeter Contact,1.0,-4648.598,-5316.198,-19.570,-0.043271707064,-0.0194644088913,0.4774621,0.3874236,-0.0900385,77.0,2.30840036406,1,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,1.0,2.184800e-08,1.96448487345,1.5710119856,1.12703113308
2,2308,Into the Iron,-1.0,-4648.598,-5316.198,-19.570,0.0,0.0,0.4774621,0.4774622,0.0000000,5.0,0.149896143154,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,1.0,2.253600e-08,0,0,0
3,290,Calorimeter Top Contact,1.0,-4949.530,-5037.155,-19.481,0.0,0.0,0.0450163,0.0450163,-0.0000000,41.0,1.22906989466,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,1.0,2.188700e-08,0,0,0
4,10735,Trolly Rail Contact,-1.0,-4949.530,-5037.155,-19.481,0.0,0.0,0.0450163,0.0450287,0.0000124,71.0,2.12838933316,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,1.0,3.233200e-08,0,0,0
0,8920,Calorimeter Contact,1.0,5723.592,4252.649,17.981,0.0447746793389,0.0198282998439,2.1519707,1.9228318,-0.2291390,0.0,0.0,0,0,18.0,0.539626406839,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,8.920000e-09,1.72243274431,1.57142088972,1.36940380128
1,536,Calorimeter Top Contact,1.0,6824.633,1814.678,19.836,0.0,0.0,0.1145796,0.1145795,-0.0000000,0.0,0.0,0,0,26.0,0.779452639341,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,1.0,9.496000e-09,0,0,0
2,1245,Into the Iron,-1.0,6824.633,1814.678,19.836,0.0,0.0,0.1145796,0.1145796,0.0000000,0.0,0.0,0,0,7.0,0.209852633669,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,1.0,1.020500e-08,0,0,0
0,8976,Calorimeter Contact,1.0,-1014.888,-7038.491,16.405,-0.0692609468984,0.014155157032,2.5931462,2.5931462,0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,8.976000e-09,1.60257462643,1.56996026395,1.48941707614
0,8378,Calorimeter Contact,1.0,-5792.135,-4111.929,1.478,-0.0412323532432,0.0069280974155,2.4570131,2.4570386,0.0000255,0.0,0.0,0,0,30.0,0.89937735455,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,8.378000e-09,1.62297590319,1.57295817962,1.46898238278
0,4465,Calorimeter Top Contact,1.0,-1089.595,7029.791,-7.960,0.0,0.0,1.8560871,1.8560871,0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,4.465000e-09,0,0,0
0,9023,Calorimeter Contact,1.0,996.223,7027.445,-12.242,0.00306569272033,-0.0126865067041,2.1622227,2.1622227,-0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,9.023000e-09,1.66920700724,1.57063203879,1.42269653219
0,23194,Calorimeter Contact,1.0,-5336.958,-4695.920,2.979,-0.0855580849584,0.0151758622362,3.0061582,3.0061736,0.0000155,0.0,0.0,0,0,0.0,0.0,0,0,11.0,0.329771699036,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,2.319400e-08,1.54688425893,1.57249744951,1.59623774993
0,9081,Calorimeter Contact,1.0,-2781.788,-6566.723,12.970,0.0984245609734,0.0109693380499,2.0494256,2.0494256,-0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,9.081000e-09,1.73196437476,1.57006211981,1.35985991603
0,7915,Calorimeter Contact,1.0,5388.132,-4648.250,-14.907,0.0857759632716,-0.0162378970007,1.9371939,1.9372200,0.0000261,17.0,0.509647160869,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,7.915000e-09,1.73943408314,1.57026532014,1.35238139057
0,9061,Calorimeter Contact,1.0,5608.799,-4384.340,-25.320,0.105941362626,-0.0278447924601,1.9188726,1.9188979,0.0000253,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,9.061000e-09,1.74998620563,1.56994285101,1.34181505283
0,11074,Calorimeter Contact,1.0,-4736.014,5271.435,2.311,-0.0727973748062,0.000864598446824,2.7407674,2.6438258,-0.0969416,0.0,0.0,0,0,56.0,1.67883773391,1,0,0.0,0.0,0,0,33.0,0.989315092921,0,0,0.0,0.0,0,0,1.000000e-12,0.0,1.107400e-08,1.58512403554,1.57035476487,1.506899607
0,10334,Calorimeter Contact,1.0,-7089.010,615.199,15.413,-0.106610046124,0.0147117028316,2.7338741,2.7338741,-0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,1.033400e-08,1.57835128453,1.57056996134,1.51368276556
0,8033,Calorimeter Contact,1.0,-5412.320,4628.299,-15.366,-0.0120541288317,-0.0111066675158,2.0875955,2.0876046,0.0000090,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,8.033000e-09,1.68156297274,1.57260036297,1.41031715991
0,10303,Calorimeter Contact,1.0,7106.795,-630.920,27.837,-0.0416014498053,0.0291500757027,2.3439792,2.3439792,0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,1.030300e-08,1.64656794206,1.57122138948,1.4453631698
0,8591,Calorimeter Contact,1.0,2534.816,-6676.492,15.457,-0.0632363143485,0.0149251316615,2.4503306,2.4503240,-0.0000066,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,8.591000e-09,1.63032454374,1.57055247581,1.46162686774
0,6960,Calorimeter Contact,1.0,-6274.861,3358.587,-14.490,-0.0623907178079,-0.0138423706468,2.0315497,2.0315710,0.0000213,18.0,0.53962640733,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,6.960000e-09,1.66326050203,1.57113705201,1.42865015691
0,10062,Calorimeter Contact,1.0,7076.629,-690.720,14.535,0.103055567422,0.0130809901179,1.9520189,1.9520189,0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,1.006200e-08,1.7416002877,1.57031483829,1.35021256775
0,6170,Calorimeter Top Contact,1.0,-191.799,-7116.072,11.158,0.0,0.0,2.1303131,2.1303131,-0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,6.170000e-09,0,0,0
0,9319,Calorimeter Top Contact,1.0,7087.478,538.520,29.671,0.0,0.0,2.8240756,2.8240756,-0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,9.319000e-09,0,0,0
0,15008,Calorimeter Contact,1.0,-5714.616,-4222.119,-27.597,-0.061674955713,-0.0297802893734,2.7903242,2.7903492,0.0000250,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,1.500800e-08,1.5811543084,1.5705002949,1.51087346856
0,8936,Calorimeter Contact,1.0,-1021.951,-7033.787,10.443,0.078648056103,0.00748569149744,2.0390604,2.0390604,-0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,8.936000e-09,1.71709698538,1.56969318592,1.37474432425
0,8567,Calorimeter Contact,1.0,2524.720,-6647.191,10.998,0.0312246706365,0.0132099249004,2.0336911,2.0337140,0.0000229,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,8.567000e-09,1.70133772074,1.57162280843,1.39052439994
0,6863,Calorimeter Contact,1.0,-3729.200,6060.615,-16.473,-0.0299418142864,-0.019141102686,1.8563898,1.8564155,0.0000257,0.0,0.0,0,0,17.0,0.509647159292,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,6.863000e-09,1.69922456858,1.5695748445,1.39263821524
0,7458,Calorimeter Contact,1.0,-6337.249,3218.527,0.607,0.0365027119493,0.00250084570898,2.1725103,1.4456178,-0.7268924,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,19.0,0.569605644007,0,0,3.0,0.0899377338685,1,1,1.000000e-12,0.0,7.458000e-09,1.76392061258,1.57164215057,1.32786307778
0,7466,Calorimeter Contact,1.0,-6756.690,-2209.075,9.863,0.0430292449583,0.0074785073302,1.8480668,1.8480824,0.0000156,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,7.466000e-09,1.73104234167,1.56971419883,1.36078171579
0,10679,Calorimeter Contact,1.0,5348.142,4640.987,20.226,-0.0887115558738,0.0220613354863,2.8710861,2.1032972,-0.7677889,0.0,0.0,0,0,82.0,2.45829810109,1,1,24.0,0.719501877966,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,1.067900e-08,1.60851999773,1.57126132933,1.48345914981
0,8189,Calorimeter Contact,1.0,7075.061,604.952,-21.629,-0.0812951724635,-0.0194879043617,2.5286096,2.5286096,-0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,8.189000e-09,1.60012362417,1.57166844577,1.49187387554
0,7741,Calorimeter Contact,1.0,6754.502,2286.268,2.607,-0.0312425673569,0.00250744825271,1.9376227,1.9376189,-0.0000038,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,7.741000e-09,1.69674943845,1.57074814361,1.39512002816
0,12431,Calorimeter Contact,1.0,-6149.968,-3583.703,-7.744,0.0221001830051,-0.0103846164829,2.5464104,2.4040383,-0.1423721,0.0,0.0,0,0,28.0,0.839418864468,1,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,1.243100e-08,1.64830395499,1.57012406233,1.44362437933
0,6495,Calorimeter Contact,1.0,3636.419,-6123.028,-7.872,-0.00249179190076,-0.0100896703936,1.7953326,1.7953579,0.0000253,0.0,0.0,0,0,15.0,0.449688668785,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,6.495000e-09,1.72342467461,1.56968665861,1.36840873815
0,8825,Inner Limit Reached,1.0,977.115,-7061.323,14.485,0.0,0.0,1.8373967,1.8373967,0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,8.825000e-09,0,0,0
0,4583,Calorimeter Contact,1.0,7086.977,-482.239,-12.566,-0.103287511906,-0.0122299699714,2.1428627,2.1428627,-0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,4.583000e-09,1.62374443607,1.57104088594,1.46821510118
0,5364,Calorimeter Top Contact,1.0,-2302.046,-6714.508,-1.771,0.0,0.0,2.1732953,2.1732953,0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,5.364000e-09,0,0,0
0,7674,Calorimeter Contact,1.0,3934.940,-5922.273,-16.043,0.107449730535,-0.0172477900538,1.8421439,1.7024413,-0.1397026,0.0,0.0,0,0,17.0,0.509647158204,1,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,7.674000e-09,1.77984506489,1.57030528958,1.31191928708
0,5267,Calorimeter Contact,1.0,3813.417,6032.605,11.066,-0.106649381184,0.0143734614254,1.9167148,1.9167393,0.0000245,15.0,0.449688671019,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,5.267000e-09,1.66090396662,1.57282743336,1.4309995405
0,9940,Calorimeter Contact,1.0,-2534.925,-6642.656,14.511,-0.0748069725717,0.0155402124038,2.5542840,2.5542857,0.0000017,32.0,0.959335846403,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,9.940000e-09,1.60356711279,1.5711390986,1.48841812097
0,5441,Calorimeter Contact,1.0,-3354.771,6261.024,1.581,-0.0942288973155,0.00417950049205,2.0429194,2.0429450,0.0000256,0.0,0.0,0,0,22.0,0.659543386968,0,0,0.0,0.0,0,0,8.0,0.239833958897,0,0,0.0,0.0,0,0,1.000000e-12,0.0,5.441000e-09,1.63587496233,1.57237869854,1.45606512694
0,6986,Calorimeter Top Contact,1.0,-6814.349,1983.263,-14.447,0.0,0.0,2.4007644,2.4007644,-0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,6.986000e-09,0,0,0
0,5905,Calorimeter Contact,1.0,6199.375,3475.784,20.500,-0.0737152727044,0.0227059388905,1.8579607,1.4536742,-0.4042865,0.0,0.0,0,0,17.0,0.509647149986,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,5.905000e-09,1.69835639714,1.57193345992,1.3935079408
0,5072,Calorimeter Contact,1.0,-2160.553,-6765.086,12.518,-0.103024208833,0.0145665984301,2.0455341,2.0455341,0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,5.072000e-09,1.6289435505,1.57214351409,1.46300734417
0,6899,Calorimeter Contact,1.0,-6906.253,1625.971,-7.504,-0.0848872187826,-0.00316476196311,2.3696113,2.3696113,-0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,6.899000e-09,1.60946333721,1.57289411826,1.482529782
0,6769,Calorimeter Contact,1.0,5137.933,-4883.586,18.706,0.00819164854253,0.0204897489077,1.9012111,1.9012275,0.0000164,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,6.769000e-09,1.69795099731,1.57164744921,1.39391522206
0,7020,Calorimeter Contact,1.0,-6019.534,-3767.740,-10.089,-0.0194484929105,-0.00981643663203,2.0293674,2.0293927,0.0000253,0.0,0.0,0,0,22.0,0.659543386692,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,7.020000e-09,1.67602884606,1.57095175449,1.41586626516
0,8243,Calorimeter Contact,1.0,7003.854,-1234.874,11.698,-0.0418337665299,0.00841271965463,2.2757403,2.2757403,0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,8.243000e-09,1.64419752041,1.56946704272,1.44773300524
0,7646,Calorimeter Contact,1.0,-438.732,7093.479,3.047,-0.0598980046739,0.00357595619284,2.1983630,2.1983630,-0.0000000,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.000000e-12,0.0,7.646000e-09,1.6424726924,1.57102689012,1.44946375715
